1,-0.649468783,-0.682565751,-0.045305957,-0.370583106,0.651319964,0.113790627,0.166070505,0.013953077,0.107304837,0.245629534,-0.526835462,-0.583072184,0.047047498,0.569963116,0.52479189,-0.036018872,-0.571529156,-0.50051647,-0.391731009,-0.12154506,-0.343531617,-0.48032025,-0.293529036,-0.001260655,-0.412960674,0.586278477,0.168070108,0.299879722,0.126067218,0.129846048,-0.397985814,-0.227908097,0.573047433
-0.649468783,1,0.355059108,0.560374186,0.313511392,-0.269763831,0.095896914,-0.056056207,0.022876558,-0.120728354,-0.634348988,0.509632109,0.226072393,0.274610381,-0.296544043,-0.391025888,-0.017550172,0.336594841,0.529650147,0.305106575,0.547690119,0.558406731,0.477419002,0.67438489,0.108230228,0.380135203,-0.449100573,0.172852329,-0.034382267,0.255650168,0.235567999,0.433846937,-0.071619202,-0.52650845
-0.682565751,0.355059108,1,-0.555508842,0.489999217,-0.491366085,-0.346388116,-0.699306574,-0.310910759,-0.573865,-0.304270131,0.154848823,0.870883874,-0.701287347,-0.726448743,-0.845809662,0.706675072,0.691844663,-0.270482056,0.002864811,-0.173763989,-0.345715999,0.587481568,-0.240608147,-0.477056157,0.323584659,0.045661867,-0.518449408,0.398086475,-0.51391974,-0.66082878,-0.300001719,-0.287440085,-0.901914286
-0.045305957,0.560374186,-0.555508842,1,-0.209688938,0.154686253,0.420754113,0.536784026,0.226527638,0.476561453,-0.246608668,0.334307811,-0.562440271,0.870233963,0.326854622,0.353711339,-0.675213447,-0.332663579,0.781198741,0.203155643,0.586573877,0.891184015,-0.019043341,0.77289828,0.496371901,-0.048550935,-0.53069692,0.65093066,-0.48822548,0.630990792,0.7276097,0.645106895,0.224681204,0.362927642
-0.370583106,0.313511392,0.489999217,-0.209688938,1,0.236763485,0.217298661,0.08970218,0.594766863,-0.117070267,0.253702466,-0.402736102,0.808657653,-0.424033005,-0.744834283,-0.431832049,0.532473923,0.91332657,-0.04080656,0.231369947,-0.418497607,-0.2152872,0.435190597,-0.141143796,-0.293494458,0.217839912,0.334296723,-0.837234215,0.485381292,0.423497342,-0.196487663,0.065150112,-0.471511622,-0.311630723
0.651319964,-0.269763831,-0.491366085,0.154686253,0.236763485,1,0.704703899,0.275650606,0.364154827,0.472270136,0.529288292,-0.778277415,-0.127314672,-0.071094628,0.001229831,0.210328965,0.160118007,-0.088139293,-0.235189436,-0.360605348,-0.481260441,-0.036329832,0.048020787,-0.36181872,-0.333288297,-0.567711358,0.516483627,-0.156697787,0.398807591,0.617370951,-0.016139982,-0.294234706,-0.636761967,0.563612875
0.113790627,0.095896914,-0.346388116,0.420754113,0.217298661,0.704703899,1,0.306331836,0.331616524,0.857418515,0.499980358,-0.26887416,-0.056466847,0.115681625,-0.03838751,0.210847989,-0.147921737,-0.109585854,0.216665711,0.023030227,-0.379433889,0.432381833,0.122283808,-0.141181085,-0.400668526,-0.335971456,-0.183295888,0.08889018,-0.085101035,0.671670122,0.052403894,0.054823273,-0.350306546,0.481703029
0.166070505,-0.056056207,-0.699306574,0.536784026,0.08970218,0.275650606,0.306331836,1,0.84165331,0.514091142,0.422216833,-0.079809406,-0.419227535,0.709488203,0.347523087,0.733552934,-0.706543053,-0.078517931,0.592804576,0.514257202,0.134333176,0.38455415,-0.498238359,0.461156747,0.658848459,0.110148653,-0.167804676,0.061760043,-0.482866302,0.793796506,0.81868501,0.769162852,0.45941286,0.715886342
0.013953077,0.022876558,-0.310910759,0.226527638,0.594766863,0.364154827,0.331616524,0.84165331,1,0.322149684,0.512213069,-0.311372822,0.087393116,0.285463536,-0.062610893,0.413138696,-0.255526294,0.397833349,0.347962432,0.555388239,-0.153365221,0.075793612,-0.261524498,0.226745487,0.343655104,0.241089967,0.112126327,-0.434706905,-0.079363246,0.826847611,0.534962615,0.597908733,0.119321343,0.419266384
0.107304837,-0.120728354,-0.573865,0.476561453,-0.117070267,0.472270136,0.857418515,0.514091142,0.322149684,1,0.612543172,-0.080917411,-0.336991824,0.388534363,0.218694787,0.500399926,-0.546805288,-0.358388597,0.440826989,0.13257389,-0.284261324,0.570663275,-0.159995637,-0.037649108,-0.079508935,-0.341216107,-0.441706013,0.302267701,-0.53739618,0.568441683,0.24550399,0.283921106,0.119068796,0.741247901
0.245629534,-0.634348988,-0.304270131,-0.246608668,0.253702466,0.529288292,0.499980358,0.422216833,0.512213069,0.612543172,1,-0.635892354,0.112358727,-0.176981347,-0.135233733,0.302185254,-0.052765262,0.100296436,-0.057026484,-0.031811909,-0.817503413,-0.136495051,-0.151288154,-0.577992702,-0.215601675,-0.397811229,0.205792226,-0.437385333,-0.116581491,0.355905767,-0.144081433,-0.054696575,-0.061836187,0.665914626
-0.526835462,0.509632109,0.154848823,0.334307811,-0.402736102,-0.778277415,-0.26887416,-0.079809406,-0.311372822,-0.080917411,-0.635892354,1,-0.232155797,0.43263546,0.355066026,0.112105781,-0.488419275,-0.273306887,0.44717705,0.54771914,0.742565212,0.408768068,-0.219114391,0.648099784,0.339269807,0.628025898,-0.818227263,0.598484855,-0.561110235,-0.275745054,0.355539771,0.489747662,0.650348766,-0.363326394
-0.583072184,0.226072393,0.870883874,-0.562440271,0.808657653,-0.127314672,-0.056466847,-0.419227535,0.087393116,-0.336991824,0.112358727,-0.232155797,1,-0.752209556,-0.898352135,-0.770350067,0.755168558,0.899593857,-0.244919892,0.012167536,-0.51280784,-0.371140872,0.624249556,-0.403086149,-0.542449486,0.165817891,0.242518962,-0.82181,0.480222762,-0.152383791,-0.646316408,-0.255548847,-0.454366303,-0.634616503
0.047047498,0.274610381,-0.701287347,0.870233963,-0.424033005,-0.071094628,0.115681625,0.709488203,0.285463536,0.388534363,-0.176981347,0.43263546,-0.752209556,1,0.584199417,0.632678739,-0.908890359,-0.470043503,0.788438791,0.360834711,0.677617442,0.750211995,-0.392917091,0.824050228,0.810429437,0.094894871,-0.55156458,0.682027255,-0.708396508,0.485825839,0.903812825,0.790933181,0.622965534,0.504535872
0.569963116,-0.296544043,-0.726448743,0.326854622,-0.744834283,0.001229831,-0.03838751,0.347523087,-0.062610893,0.218694787,-0.135233733,0.355066026,-0.898352135,0.584199417,1,0.853105681,-0.679937935,-0.869659515,0.029899658,0.249324927,0.51034477,0.090305292,-0.857451961,0.33308769,0.439064241,0.17362389,-0.222791457,0.713147493,-0.382411482,0.03506501,0.619377746,0.220159024,0.525253693,0.470779482
0.52479189,-0.391025888,-0.845809662,0.353711339,-0.431832049,0.210328965,0.210847989,0.733552934,0.413138696,0.500399926,0.302185254,0.112105781,-0.770350067,0.632678739,0.853105681,1,-0.777501637,-0.63682088,0.208559775,0.439618745,0.229695523,0.142423667,-0.900688423,0.276470625,0.497960358,0.148403168,-0.194105568,0.425685757,-0.486046165,0.40649015,0.734962238,0.449903246,0.563747887,0.749678471
-0.036018872,-0.017550172,0.706675072,-0.675213447,0.532473923,0.160118007,-0.147921737,-0.706543053,-0.255526294,-0.546805288,-0.052765262,-0.488419275,0.755168558,-0.908890359,-0.679937935,-0.777501637,1,0.577487685,-0.720086624,-0.467462053,-0.494908004,-0.649120622,0.58890453,-0.624825288,-0.713674062,-0.134903995,0.673634423,-0.669926253,0.883741082,-0.345908742,-0.808317995,-0.757609846,-0.804289095,-0.610324613
-0.571529156,0.336594841,0.691844663,-0.332663579,0.91332657,-0.088139293,-0.109585854,-0.078517931,0.397833349,-0.358388597,0.100296436,-0.273306887,0.899593857,-0.470043503,-0.869659515,-0.63682088,0.577487685,1,0.003086597,0.145703521,-0.339568751,-0.232892523,0.561125083,-0.11180832,-0.18259648,0.228246479,0.276180251,-0.85286537,0.402592126,0.130918624,-0.313033384,0.056868855,-0.330862981,-0.50142117
-0.50051647,0.529650147,-0.270482056,0.781198741,-0.04080656,-0.235189436,0.216665711,0.592804576,0.347962432,0.440826989,-0.057026484,0.44717705,-0.244919892,0.788438791,0.029899658,0.208559775,-0.720086624,0.003086597,1,0.411383883,0.42335099,0.894539017,0.06211772,0.73520394,0.612744809,0.096918447,-0.736603949,0.372543254,-0.772669934,0.482226184,0.621624925,0.867353062,0.541399049,0.264799164
-0.391731009,0.305106575,0.002864811,0.203155643,0.231369947,-0.360605348,0.023030227,0.514257202,0.555388239,0.13257389,-0.031811909,0.54771914,0.012167536,0.360834711,0.249324927,0.439618745,-0.467462053,0.145703521,0.411383883,1,0.350759343,0.131392822,-0.510277417,0.530308405,0.376808168,0.86346009,-0.489796459,-0.01259387,-0.39136192,0.336901939,0.594253074,0.754007519,0.59184769,-0.055650156
-0.12154506,0.547690119,-0.173763989,0.586573877,-0.418497607,-0.481260441,-0.379433889,0.134333176,-0.153365221,-0.284261324,-0.817503413,0.742565212,-0.51280784,0.677617442,0.51034477,0.229695523,-0.494908004,-0.339568751,0.42335099,0.350759343,1,0.403633993,-0.263980529,0.889750624,0.658979653,0.484982785,-0.433795606,0.658543407,-0.306953458,-0.0107174,0.667293344,0.51893054,0.482928269,-0.213314367
-0.343531617,0.558406731,-0.345715999,0.891184015,-0.2152872,-0.036329832,0.432381833,0.38455415,0.075793612,0.570663275,-0.136495051,0.408768068,-0.371140872,0.750211995,0.090305292,0.142423667,-0.649120622,-0.232892523,0.894539017,0.131392822,0.403633993,1,0.200109952,0.62818757,0.367658137,-0.161622219,-0.741415168,0.604582641,-0.680352173,0.442545393,0.478139373,0.61462751,0.295051244,0.295193257
-0.48032025,0.477419002,0.587481568,-0.019043341,0.435190597,0.048020787,0.122283808,-0.498238359,-0.261524498,-0.159995637,-0.151288154,-0.219114391,0.624249556,-0.392917091,-0.857451961,-0.900688423,0.58890453,0.561125083,0.06211772,-0.510277417,-0.263980529,0.200109952,1,-0.179368209,-0.440071595,-0.397433358,0.085522639,-0.294895055,0.330744668,-0.081123972,-0.585383473,-0.304263608,-0.616828321,-0.460356484
-0.293529036,0.67438489,-0.240608147,0.77289828,-0.141143796,-0.36181872,-0.141181085,0.461156747,0.226745487,-0.037649108,-0.577992702,0.648099784,-0.403086149,0.824050228,0.33308769,0.276470625,-0.624825288,-0.11180832,0.73520394,0.530308405,0.889750624,0.62818757,-0.179368209,1,0.763674801,0.479515534,-0.536477771,0.503466918,-0.456257552,0.355410031,0.825341264,0.816944788,0.52264919,-0.044680009
-0.001260655,0.108230228,-0.477056157,0.496371901,-0.293494458,-0.333288297,-0.400668526,0.658848459,0.343655104,-0.079508935,-0.215601675,0.339269807,-0.542449486,0.810429437,0.439064241,0.497960358,-0.713674062,-0.18259648,0.612744809,0.376808168,0.658979653,0.367658137,-0.440071595,0.763674801,1,0.260723531,-0.262725111,0.332272363,-0.55392658,0.240592863,0.825878618,0.760704625,0.735056414,0.302753491
-0.412960674,0.380135203,0.323584659,-0.048550935,0.217839912,-0.567711358,-0.335971456,0.110148653,0.241089967,-0.341216107,-0.397811229,0.628025898,0.165817891,0.094894871,0.17362389,0.148403168,-0.134903995,0.228246479,0.096918447,0.86346009,0.484982785,-0.161622219,-0.397433358,0.479515534,0.260723531,1,-0.295084368,-0.074360709,-0.068469628,-0.02508365,0.372513842,0.479561115,0.439765485,-0.481484584
0.586278477,-0.449100573,0.045661867,-0.53069692,0.334296723,0.516483627,-0.183295888,-0.167804676,0.112126327,-0.441706013,0.205792226,-0.818227263,0.242518962,-0.55156458,-0.222791457,-0.194105568,0.673634423,0.276180251,-0.736603949,-0.489796459,-0.433795606,-0.741415168,0.085522639,-0.536477771,-0.262725111,-0.295084368,1,-0.598012777,0.83365476,-0.024832759,-0.3489756,-0.611304169,-0.634801903,-0.018289787
0.168070108,0.172852329,-0.518449408,0.65093066,-0.837234215,-0.156697787,0.08889018,0.061760043,-0.434706905,0.302267701,-0.437385333,0.598484855,-0.82181,0.682027255,0.713147493,0.425685757,-0.669926253,-0.85286537,0.372543254,-0.01259387,0.658543407,0.604582641,-0.294895055,0.503466918,0.332272363,-0.074360709,-0.598012777,1,-0.553499567,-0.060762672,0.448356799,0.226031226,0.407944883,0.255024698
0.299879722,-0.034382267,0.398086475,-0.48822548,0.485381292,0.398807591,-0.085101035,-0.482866302,-0.079363246,-0.53739618,-0.116581491,-0.561110235,0.480222762,-0.708396508,-0.382411482,-0.486046165,0.883741082,0.402592126,-0.772669934,-0.39136192,-0.306953458,-0.680352173,0.330744668,-0.456257552,-0.55392658,-0.068469628,0.83365476,-0.553499567,1,-0.096464064,-0.50004882,-0.683885871,-0.839340036,-0.441291021
0.126067218,0.255650168,-0.51391974,0.630990792,0.423497342,0.617370951,0.671670122,0.793796506,0.826847611,0.568441683,0.355905767,-0.275745054,-0.152383791,0.485825839,0.03506501,0.40649015,-0.345908742,0.130918624,0.482226184,0.336901939,-0.0107174,0.442545393,-0.081123972,0.355410031,0.240592863,-0.02508365,-0.024832759,-0.060762672,-0.096464064,1,0.597273397,0.544239002,-0.095489172,0.526377797
0.129846048,0.235567999,-0.66082878,0.7276097,-0.196487663,-0.016139982,0.052403894,0.81868501,0.534962615,0.24550399,-0.144081433,0.355539771,-0.646316408,0.903812825,0.619377746,0.734962238,-0.808317995,-0.313033384,0.621624925,0.594253074,0.667293344,0.478139373,-0.585383473,0.825341264,0.825878618,0.372513842,-0.3489756,0.448356799,-0.50004882,0.597273397,1,0.831479445,0.592485771,0.435172092
-0.397985814,0.433846937,-0.300001719,0.645106895,0.065150112,-0.294234706,0.054823273,0.769162852,0.597908733,0.283921106,-0.054696575,0.489747662,-0.255548847,0.790933181,0.220159024,0.449903246,-0.757609846,0.056868855,0.867353062,0.754007519,0.51893054,0.61462751,-0.304263608,0.816944788,0.760704625,0.479561115,-0.611304169,0.226031226,-0.683885871,0.544239002,0.831479445,1,0.69622741,0.234717307
-0.227908097,-0.071619202,-0.287440085,0.224681204,-0.471511622,-0.636761967,-0.350306546,0.45941286,0.119321343,0.119068796,-0.061836187,0.650348766,-0.454366303,0.622965534,0.525253693,0.563747887,-0.804289095,-0.330862981,0.541399049,0.59184769,0.482928269,0.295051244,-0.616828321,0.52264919,0.735056414,0.439765485,-0.634801903,0.407944883,-0.839340036,-0.095489172,0.592485771,0.69622741,1,0.234522187
0.573047433,-0.52650845,-0.901914286,0.362927642,-0.311630723,0.563612875,0.481703029,0.715886342,0.419266384,0.741247901,0.665914626,-0.363326394,-0.634616503,0.504535872,0.470779482,0.749678471,-0.610324613,-0.50142117,0.264799164,-0.055650156,-0.213314367,0.295193257,-0.460356484,-0.044680009,0.302753491,-0.481484584,-0.018289787,0.255024698,-0.441291021,0.526377797,0.435172092,0.234717307,0.234522187,1
